amount,seconds_since_customer_transaction,customer_transactions_before,customer_amount_sum_before,customer_avg_amount_before,amount_vs_customer_history,amount_difference_from_history,customer_txn_count_1h_before,customer_txn_count_24h_before,device_transactions_before,device_customer_count_before,is_seen_device_before,ip_transactions_before,ip_customer_count_before,is_seen_ip_before,merchant_transactions_before,merchant_customers_before,is_new_location,location_changed_from_previous,hour_of_day,day_of_week,is_weekend,is_late_night,amount_log,is_high_value,is_very_high_value,device_ip_transactions_before,device_other_customers_before,ip_other_customers_before,network_connections_before,payment_method_card,payment_method_netbanking,payment_method_upi,payment_method_wallet,location_Ahmedabad,location_Bengaluru,location_Chennai,location_Delhi,location_Hyderabad,location_Kolkata,location_Mumbai,location_Pune,location_Vijayawada,location_Visakhapatnam
1316.48,999999.0,0,0.0,1127.37,1.1677443962496785,189.11000000000013,0,0,0,3,0,0,4,0,0,204,0,0,6,3,0,0,7.183476100034642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1663.52,999999.0,0,0.0,1177.79,1.4124079844454445,485.73,0,0,0,2,0,0,2,0,0,206,0,0,6,3,0,0,7.417292072563199,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2090.92,999999.0,0,0.0,1963.22,1.0650461996108433,127.70000000000005,0,0,0,2,0,0,3,0,2,196,0,0,6,3,0,0,7.645837583535829,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1303.19,999999.0,0,0.0,2260.75,0.5764414464226474,-957.56,0,0,0,4,0,0,3,0,0,193,0,0,6,3,0,0,7.173337437394053,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6367.65,999999.0,0,0.0,4132.03,1.5410464106020527,2235.62,0,0,0,6,0,0,5,0,0,211,0,0,6,3,0,0,8.75914279517946,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1340.2,999999.0,0,0.0,1776.64,0.7543452809798271,-436.44000000000005,0,0,0,3,0,0,2,0,0,186,0,0,6,3,0,0,7.201320014592073,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12040.55,999999.0,0,0.0,9507.81,1.2663852138399905,2532.74,0,0,0,3,0,0,4,0,1,198,0,0,6,3,0,0,9.396118448118374,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2482.72,999999.0,0,0.0,2032.33,1.2216126318068423,450.3899999999999,0,0,0,15,0,1,3,1,1,194,0,0,7,3,0,0,7.8175127152827635,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1763.49,999999.0,0,0.0,1608.94,1.0960570313374023,154.54999999999995,0,0,0,3,0,0,4,0,0,189,0,0,7,3,0,0,7.475616975771411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1878.09,999999.0,0,0.0,1182.63,1.588062200350067,695.4599999999998,0,0,0,4,0,0,2,0,0,198,0,0,7,3,0,0,7.538542896084389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3176.73,999999.0,0,0.0,2699.53,1.1767715120780282,477.1999999999998,0,0,0,4,0,0,4,0,1,198,0,0,7,3,0,0,8.063922384393663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4411.01,999999.0,0,0.0,5945.33,0.7419285388700039,-1534.3199999999997,0,0,0,1,0,0,3,0,0,205,0,0,7,3,0,0,8.392085646916609,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
816.38,999999.0,0,0.0,2081.09,0.3922848122858694,-1264.71,0,0,0,7,0,0,1,0,0,198,0,0,7,3,0,0,6.706104103006025,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2487.05,999999.0,0,0.0,1785.96,1.3925563842415285,701.0900000000001,0,0,0,6,0,0,2,0,1,196,0,0,7,3,0,0,7.819254550120162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
546.55,999999.0,0,0.0,500.12,1.0928377189474525,46.42999999999995,0,0,0,6,0,0,2,0,0,205,0,0,7,3,0,0,6.305453781721768,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1877.69,999999.0,0,0.0,2323.05,0.8082865198768859,-445.3600000000001,0,0,1,3,1,0,2,0,0,199,0,0,7,3,0,0,7.538330004429471,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
926.66,999999.0,0,0.0,1194.2,0.7759671746776083,-267.5400000000001,0,0,0,2,0,0,4,0,1,199,0,0,7,3,0,0,6.832665286342558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1894.84,999999.0,0,0.0,1649.32,1.1488613489195547,245.51999999999998,0,0,0,2,0,0,1,0,1,213,0,0,7,3,0,0,7.54741729106843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2072.29,999999.0,0,0.0,2478.36,0.8361537468325828,-406.07000000000016,0,0,0,6,0,0,5,0,0,201,0,0,7,3,0,0,7.636891996525157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2255.81,999999.0,0,0.0,1510.0,1.4939139072847682,745.81,0,0,0,2,0,0,1,0,1,193,0,0,7,3,0,0,7.721707590730787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
694.98,999999.0,0,0.0,1836.01,0.3785273500688994,-1141.03,0,0,0,5,0,0,5,0,0,210,0,0,7,3,0,0,6.54532092428936,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2803.49,999999.0,0,0.0,1709.83,1.6396308404929145,1093.6599999999999,0,0,0,6,0,0,2,0,0,225,0,0,8,3,0,0,7.938976983244049,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
663.86,999999.0,0,0.0,820.98,0.8086189675753368,-157.12,0,0,0,4,0,0,2,0,0,186,0,0,8,3,0,0,6.499576492176289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5012.08,999999.0,0,0.0,10790.63,0.4644844647624838,-5778.549999999999,0,0,0,6,0,0,4,0,0,199,0,0,8,3,0,0,8.519805775644047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1632.48,999999.0,0,0.0,885.35,1.8438809510363132,747.13,0,0,0,4,0,0,3,0,1,211,0,0,8,3,0,0,7.398467987317564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18785.35,999999.0,0,0.0,7148.1,2.6280200332955608,11637.249999999998,0,0,0,6,0,0,6,0,0,203,0,0,8,3,0,0,9.840885821276256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1185.51,999999.0,0,0.0,1068.55,1.109456740442656,116.96000000000004,0,0,0,2,0,0,4,0,0,193,0,0,8,3,0,0,7.078771503990323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3154.94,999999.0,0,0.0,1717.69,1.8367342186308355,1437.25,0,0,0,6,0,0,3,0,0,211,0,0,8,3,0,0,8.0570416703782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2306.34,999999.0,0,0.0,2898.73,0.7956380897841469,-592.3899999999999,0,0,0,4,0,0,3,0,0,227,0,0,8,3,0,0,7.743850624861348,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1598.72,999999.0,0,0.0,1426.85,1.1204541472474332,171.87000000000012,0,0,0,4,0,0,3,0,1,206,0,0,8,3,0,0,7.377583892913586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2305.44,999999.0,0,0.0,2403.54,0.9591852018273047,-98.09999999999991,0,0,0,6,0,0,5,0,0,209,0,0,8,3,0,0,7.743460489219243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2145.26,999999.0,0,0.0,2340.63,0.9165310194263938,-195.3699999999999,0,0,0,2,0,0,2,0,0,200,0,0,8,3,0,0,7.671482071490289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2338.98,999999.0,0,0.0,3149.03,0.742762056887359,-810.0500000000002,0,0,0,3,0,0,3,0,0,215,0,0,8,3,0,0,7.757897661306674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2376.87,999999.0,0,0.0,2627.17,0.904726378574664,-250.30000000000018,0,0,0,3,0,0,1,0,0,195,0,0,8,3,0,0,7.773960407968332,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4892.8,999999.0,0,0.0,4195.11,1.1663102993723646,697.6900000000005,0,0,0,6,0,0,4,0,0,181,0,0,8,3,0,0,8.495724376800585,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3478.91,999999.0,0,0.0,2580.35,1.3482318290154436,898.56,0,0,0,4,0,0,2,0,1,200,0,0,8,3,0,0,8.154761710365126,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2604.06,999999.0,0,0.0,1543.0,1.6876604018146468,1061.06,0,0,0,1,0,0,4,0,0,196,0,0,8,3,0,0,7.865210986551779,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
618.78,999999.0,0,0.0,755.04,0.8195327399872855,-136.26,0,0,0,5,0,0,2,0,0,187,0,0,8,3,0,0,6.429364576359308,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1060.39,999999.0,0,0.0,2825.74,0.37526099358044274,-1765.3499999999997,0,0,0,4,0,0,4,0,0,197,0,0,8,3,0,0,6.967334648830663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1097.5,8582.0,1,606.8,606.8,1.8086684245220832,490.70000000000005,1,1,0,3,0,1,3,1,1,181,0,0,9,3,0,0,7.001700891824665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1806.94,999999.0,0,0.0,1654.5,1.0921365971592627,152.44000000000005,0,0,0,2,0,0,3,0,0,186,0,0,9,3,0,0,7.4999433545607515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
732.38,999999.0,0,0.0,894.45,0.8188048521437754,-162.07000000000005,0,0,0,5,0,0,3,0,0,205,0,0,9,3,0,0,6.597663985017227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2408.96,999999.0,0,0.0,2424.78,0.9934756967642424,-15.820000000000164,0,0,0,4,0,0,4,0,0,193,0,0,9,3,0,0,7.787365428836587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2535.1,999999.0,0,0.0,2774.05,0.9138624033452892,-238.95000000000027,0,0,0,4,0,0,2,0,0,186,0,0,9,3,0,0,7.838382746956345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1986.43,999999.0,0,0.0,2361.13,0.841304798973373,-374.70000000000005,0,0,0,4,0,0,2,0,0,225,0,0,9,3,0,0,7.594597625782457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4534.97,999999.0,0,0.0,3692.78,1.2280639518194965,842.19,0,0,0,3,0,0,2,0,0,180,0,0,9,3,0,0,8.419794231629103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
846.96,999999.0,0,0.0,719.36,1.1773798932384343,127.60000000000002,0,0,0,2,0,0,5,0,0,210,0,0,9,3,0,0,6.742833464868052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1188.84,999999.0,0,0.0,1979.8,0.6004848974643903,-790.96,0,0,0,2,0,0,6,0,1,197,0,0,9,3,0,0,7.0815741232843425,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11370.71,999999.0,0,0.0,5344.47,2.1275655022855395,6026.239999999999,0,0,0,2,0,0,4,0,2,193,1,0,9,3,0,0,9.338883971214635,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
337.88,999999.0,0,0.0,1066.6,0.31678229889368087,-728.7199999999999,0,0,0,4,0,0,2,0,0,228,0,0,9,3,0,0,5.825646062413042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
659.37,999999.0,0,0.0,648.26,1.0171381852960233,11.110000000000014,0,0,0,3,0,0,6,0,3,214,0,0,9,3,0,0,6.492800284000204,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1108.43,999999.0,0,0.0,567.35,1.9536970124261919,541.08,0,0,0,2,0,0,3,0,0,201,0,0,9,3,0,0,7.0116016488996475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2083.8,999999.0,0,0.0,2108.64,0.9882198952879583,-24.83999999999969,0,0,0,2,0,0,4,0,0,214,0,0,9,3,0,0,7.642428206370581,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5307.51,999999.0,0,0.0,4005.8,1.3249563133456488,1301.71,0,0,0,2,0,0,2,0,0,188,0,0,9,3,0,0,8.577066472223164,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
962.51,999999.0,0,0.0,1614.71,0.5960884617051978,-652.2,0,0,0,7,0,0,6,0,0,191,0,0,9,3,0,0,6.870582866627754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1146.31,999999.0,0,0.0,1595.96,0.7182573498082658,-449.6500000000001,0,0,0,4,0,0,2,0,0,201,0,0,9,3,0,0,7.045175350883211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4416.54,999999.0,0,0.0,2242.2,1.96973508161627,2174.34,0,0,0,3,0,0,2,0,0,202,0,0,9,3,0,0,8.393338259048159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4138.35,999999.0,0,0.0,5226.61,0.791784732359981,-1088.2599999999993,0,0,0,8,0,0,4,0,0,188,0,0,9,3,0,0,8.328294049661894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1045.45,999999.0,0,0.0,1200.85,0.8705916642378316,-155.39999999999986,0,0,0,8,0,0,3,0,0,208,0,0,9,3,0,0,6.9531587624359865,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1162.75,999999.0,0,0.0,1455.62,0.7988005111224084,-292.8699999999999,0,0,0,4,0,0,3,0,0,197,0,0,9,3,0,0,7.059402828591277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4696.15,999999.0,0,0.0,2754.19,1.7050929674423332,1941.9599999999996,0,0,0,3,0,0,4,0,3,189,0,0,9,3,0,0,8.454711220794913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6850.16,999999.0,0,0.0,6648.69,1.0303022099090198,201.47000000000025,0,0,0,2,0,0,4,0,0,201,0,0,9,3,0,0,8.832173259985046,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2012.26,999999.0,0,0.0,1469.53,1.3693221642293796,542.73,0,0,0,7,0,0,4,0,0,198,0,0,9,3,0,0,7.607510577756327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4337.2,4406.0,1,3478.91,3478.91,1.2467123323109826,858.29,1,1,1,4,1,1,2,1,0,187,0,0,9,3,0,0,8.375214794519536,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2492.27,999999.0,0,0.0,3902.55,0.6386260265723693,-1410.2800000000002,0,0,0,1,0,0,4,0,1,195,0,0,9,3,0,0,7.821350380908282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7495.82,999999.0,0,0.0,5877.55,1.2753307075226923,1618.2699999999995,0,0,0,5,0,0,6,0,0,209,0,0,9,3,0,0,8.922234209610986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2222.9,999999.0,0,0.0,379.21,5.861923472482267,1843.69,0,0,0,3,0,0,2,0,0,216,0,0,9,3,0,0,7.707017690330784,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2596.39,999999.0,0,0.0,3191.63,0.8134996851138759,-595.2400000000002,0,0,0,6,0,0,4,0,0,210,0,0,10,3,0,0,7.862262373664729,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3284.84,999999.0,0,0.0,3322.43,0.9886859918794377,-37.58999999999969,0,0,0,3,0,0,6,0,0,172,0,0,10,3,0,0,8.09737760599361,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1026.47,999999.0,0,0.0,1138.79,0.9013689969177812,-112.31999999999994,0,0,0,4,0,0,6,0,0,191,0,0,10,3,0,0,6.934854748863855,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1828.69,999999.0,0,0.0,1576.33,1.1600933814620036,252.36000000000013,0,0,0,6,0,0,5,0,0,209,0,0,10,3,0,0,7.511901832578747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
653.38,999999.0,0,0.0,941.38,0.6940661581932906,-288.0,0,0,0,3,0,0,5,0,0,209,0,0,10,3,0,0,6.483688222474311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3821.77,999999.0,0,0.0,2843.12,1.3442169166268043,978.6500000000001,0,0,0,3,0,0,2,0,0,208,0,0,10,3,0,0,8.248730569710295,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1557.49,999999.0,0,0.0,1719.38,0.9058439670113645,-161.8900000000001,0,0,0,3,0,0,2,0,0,223,0,0,10,3,0,0,7.351472682760756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
823.3,999999.0,0,0.0,2034.06,0.404756988486082,-1210.76,0,0,1,5,1,0,4,0,0,155,0,0,10,3,0,0,6.714534541319182,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2178.02,999999.0,0,0.0,1750.59,1.2441633963406624,427.43000000000006,0,0,0,4,0,0,3,0,0,192,0,0,10,3,0,0,7.686630513424755,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1399.57,999999.0,0,0.0,1252.9,1.1170644105674834,146.66999999999985,0,0,0,12,0,0,4,0,1,202,0,0,10,3,0,0,7.24463457560033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1589.47,999999.0,0,0.0,1410.05,1.127243714761888,179.42000000000007,0,0,0,4,0,0,3,0,0,204,0,0,10,3,0,0,7.371784849018225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
526.08,999999.0,0,0.0,1026.55,0.5124738200769569,-500.4699999999999,0,0,0,3,0,0,3,0,0,211,0,0,10,3,0,0,6.267352339677052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
864.52,999999.0,0,0.0,1271.02,0.6801781246557883,-406.5,0,0,0,4,0,0,4,0,0,213,0,0,10,3,0,0,6.763330482379318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1937.44,999999.0,0,0.0,2489.82,0.7781446048308713,-552.3800000000001,0,0,0,5,0,0,3,0,0,231,0,0,10,3,0,0,7.569638804865138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2525.77,999999.0,0,0.0,1837.54,1.3745387855502464,688.23,0,0,0,2,0,0,4,0,0,189,0,0,10,3,0,0,7.83469708622967,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2540.48,999999.0,0,0.0,2220.87,1.1439120704948962,319.6100000000001,0,0,0,5,0,0,3,0,0,204,0,0,10,3,0,0,7.84050186748751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1197.55,999999.0,0,0.0,2599.63,0.4606617095509745,-1402.0800000000002,0,0,0,1,0,0,5,0,0,197,0,0,10,3,0,0,7.0888677718194195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
399.51,999999.0,0,0.0,651.02,0.6136677828638137,-251.51,0,0,0,8,0,0,4,0,0,181,0,0,10,3,0,0,5.992738734985712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5425.55,999999.0,0,0.0,3210.85,1.6897550492860147,2214.7000000000003,0,0,0,5,0,0,3,0,0,198,0,0,10,3,0,0,8.599058851885822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1050.1,999999.0,0,0.0,2247.75,0.4671782894005116,-1197.65,0,0,0,3,0,0,6,0,1,210,0,0,10,3,0,0,6.957592513829309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1113.74,999999.0,0,0.0,696.6,1.5988228538616136,417.14,0,0,0,2,0,0,3,0,0,188,0,0,10,3,0,0,7.016376472846134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4559.95,999999.0,0,0.0,5144.43,0.8863858581028412,-584.4800000000005,0,0,0,6,0,0,4,0,1,194,0,0,10,3,0,0,8.425286214143389,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2116.01,999999.0,0,0.0,1480.45,1.429301901448884,635.5600000000002,0,0,0,2,0,0,3,0,0,204,0,0,11,3,0,0,7.657759994789274,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1412.46,999999.0,0,0.0,1288.85,1.0959072040966755,123.61000000000013,0,0,0,3,0,1,6,1,0,240,0,0,11,3,0,0,7.253795878183534,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2306.6,999999.0,0,0.0,1980.11,1.1648847791284322,326.49,0,0,0,1,0,0,2,0,1,205,0,0,11,3,0,0,7.743963302382734,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4855.13,999999.0,0,0.0,2103.38,2.3082514809497097,2751.75,0,0,0,4,0,0,4,0,1,202,0,0,11,3,0,0,8.48799710338594,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2064.36,999999.0,0,0.0,4778.16,0.4320407855743634,-2713.7999999999997,0,0,0,3,0,0,1,0,0,195,0,0,11,3,0,0,7.633059824341139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
869.29,999999.0,0,0.0,1189.83,0.7306001697721524,-320.53999999999996,0,0,0,4,0,0,4,0,0,211,0,0,11,3,0,0,6.76882648943875,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1510.84,999999.0,0,0.0,1966.19,0.7684099705521846,-455.35000000000014,0,0,0,6,0,0,4,0,0,185,0,0,11,3,0,0,7.321082731034315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5184.87,999999.0,0,0.0,2579.23,2.0102394900803726,2605.64,0,0,0,2,0,0,1,0,2,205,0,0,11,3,0,0,8.55369289829502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1003.7,31467.0,1,3111.46,3111.46,0.32258168191138564,-2107.76,1,1,1,3,1,1,4,1,0,201,0,0,11,3,0,0,6.912444268468269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1120.18,999999.0,0,0.0,685.35,1.634464142408988,434.83000000000004,0,0,0,1,0,0,1,0,0,202,0,0,11,3,0,0,7.022136981100853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3021.43,999999.0,0,0.0,2457.45,1.2294980569289304,563.98,0,0,0,5,0,0,4,0,1,186,0,0,11,3,0,0,8.013816422584696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3015.25,999999.0,0,0.0,3614.45,0.834220974145444,-599.1999999999998,0,0,0,2,0,0,5,0,1,202,0,0,11,3,0,0,8.011769616939242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1892.29,999999.0,0,0.0,1399.34,1.3522732145154144,492.95000000000005,0,0,0,6,0,0,2,0,0,204,0,0,12,3,0,0,7.5460713354612245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6290.0,999999.0,0,0.0,3046.59,2.064603376233756,3243.41,0,0,0,4,0,0,1,0,0,200,0,0,12,3,0,0,8.74687531957003,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2288.29,999999.0,0,0.0,5816.0,0.393447386519945,-3527.71,0,0,0,4,0,0,1,0,0,226,0,0,12,3,0,0,7.735997004806688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8133.12,999999.0,0,0.0,3364.95,2.41701065394731,4768.17,0,0,0,6,0,0,3,0,1,197,0,0,12,3,0,0,9.003822839247455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
448.3,999999.0,0,0.0,749.37,0.5982358514485502,-301.07,0,0,0,1,0,0,1,0,0,194,0,0,12,3,0,0,6.107690816076114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
287.15,999999.0,0,0.0,651.18,0.4409687029699929,-364.03,0,0,0,4,0,0,2,0,0,196,0,0,12,3,0,0,5.663481177882676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3935.36,999999.0,0,0.0,2325.2,1.6924823671082059,1610.1600000000003,0,0,0,4,0,0,6,0,0,188,0,0,12,3,0,0,8.278011717404254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
954.58,999999.0,0,0.0,787.94,1.2114881843795213,166.64,0,0,0,5,0,0,3,0,0,188,0,0,12,3,0,0,6.86231848597353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3074.0,999999.0,0,0.0,3011.29,1.0208249620594496,62.710000000000036,0,0,0,1,0,0,1,0,1,188,0,0,12,3,0,0,8.031060180240619,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1014.5,999999.0,0,0.0,1964.19,0.5164978948065105,-949.69,0,0,0,5,0,0,5,0,0,203,0,0,12,3,0,0,6.92313638102044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1628.28,999999.0,0,0.0,1686.55,0.9654501793602325,-58.26999999999998,0,0,0,3,0,0,7,0,0,190,0,0,12,3,0,0,7.395893478423355,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
912.61,999999.0,0,0.0,2033.89,0.44870174886547454,-1121.2800000000002,0,0,0,8,0,0,5,0,0,169,0,0,12,3,0,0,6.817403784551124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3391.22,999999.0,0,0.0,5170.16,0.6559216736039116,-1778.94,0,0,0,2,0,0,0,0,0,189,0,0,12,3,0,0,8.129239853299138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3500.38,999999.0,0,0.0,1311.9,2.6681759280432957,2188.48,0,0,0,5,0,0,3,0,0,206,0,0,12,3,0,0,8.160912455481604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5098.38,999999.0,0,0.0,3352.29,1.5208648416455617,1746.0900000000001,0,0,0,4,0,0,2,0,1,172,0,0,13,3,0,0,8.536874242694902,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
