customer_id,account_age_days,avg_transaction_amount,usual_location,transaction_frequency
C00702,262,3559.58,Hyderabad,high
C00703,411,1138.79,Ahmedabad,high
C00704,822,720.57,Vijayawada,low
C00705,566,654.41,Chennai,high
C00706,943,2668.97,Delhi,high
C00707,614,783.1,Ahmedabad,low
C00708,281,5631.65,Mumbai,low
C00709,955,465.12,Mumbai,high
C00710,941,5422.1,Bengaluru,high
C00711,684,2064.62,Pune,high
C00712,162,1690.33,Vijayawada,high
C00713,624,1263.13,Chennai,low
C00714,1487,2333.16,Mumbai,medium
C00715,1071,1756.5,Delhi,low
C00716,441,3687.44,Mumbai,low
C00717,1041,1938.73,Hyderabad,medium
C00718,1164,1984.73,Visakhapatnam,medium
C00719,987,1421.11,Vijayawada,low
C00720,1283,1734.59,Bengaluru,low
C00721,663,2198.68,Kolkata,high
C00722,1010,592.25,Vijayawada,medium
C00723,868,749.36,Visakhapatnam,low
C00724,286,2918.03,Pune,high
C00725,181,2011.44,Ahmedabad,medium
C00726,1422,1597.11,Vijayawada,medium
C00727,292,1821.7,Vijayawada,high
C00728,1233,2256.27,Mumbai,low
C00729,916,1267.37,Vijayawada,low
C00730,284,1085.33,Vijayawada,low
C00731,652,2044.36,Mumbai,low
C00732,690,952.99,Delhi,medium
C00733,1092,2347.03,Chennai,low
C00734,543,595.18,Delhi,high
C00735,1158,3513.94,Chennai,low
C00736,1310,2447.27,Chennai,high
C00737,1122,2125.92,Bengaluru,high
C00738,1342,3409.4,Mumbai,high
C00739,1219,5314.0,Mumbai,low
C00740,1379,3480.33,Visakhapatnam,high
C00741,1269,544.01,Pune,high
C00742,114,783.54,Hyderabad,low
C00743,123,1199.2,Visakhapatnam,medium
C00744,1363,1830.79,Delhi,high
C00745,883,2520.02,Visakhapatnam,high
C00746,92,1123.06,Ahmedabad,high
C00747,1147,2032.33,Chennai,high
C00748,648,1101.63,Ahmedabad,low
C00749,1432,1209.61,Kolkata,medium
C00750,958,721.41,Bengaluru,high
C00751,152,987.76,Mumbai,medium
C00752,881,747.66,Ahmedabad,medium
C00753,447,954.54,Pune,high
C00754,324,3570.32,Pune,high
C00755,683,971.1,Pune,medium
C00756,297,9962.57,Pune,high
C00757,1180,2480.46,Bengaluru,medium
C00758,525,2029.79,Ahmedabad,low
C00759,577,1030.3,Ahmedabad,low
C00760,318,2837.68,Bengaluru,low
C00761,624,1238.15,Kolkata,high
C00762,886,1948.56,Delhi,low
C00763,700,9505.22,Visakhapatnam,high
C00764,670,1691.05,Delhi,low
C00765,1050,3799.29,Vijayawada,medium
C00766,1051,1139.65,Chennai,medium
C00767,77,1759.53,Bengaluru,medium
C00768,1065,5690.55,Ahmedabad,low
C00769,470,1197.53,Visakhapatnam,medium
C00770,129,5846.7,Hyderabad,medium
C00771,1043,2851.44,Visakhapatnam,high
C00772,1407,1248.8,Ahmedabad,medium
C00773,1129,2715.16,Hyderabad,low
C00774,912,3387.01,Mumbai,medium
C00775,779,2696.52,Kolkata,medium
C00776,122,648.65,Kolkata,low
C00777,1197,1122.04,Vijayawada,low
C00778,772,1532.5,Vijayawada,medium
C00779,180,1714.99,Kolkata,high
C00780,952,2694.53,Vijayawada,medium
C00781,1306,2020.39,Visakhapatnam,low
C00782,293,755.64,Bengaluru,medium
C00783,794,2304.62,Pune,high
C00784,778,2676.92,Mumbai,low
C00785,1263,2589.98,Vijayawada,medium
C00786,1054,3633.86,Hyderabad,low
C00787,109,3095.15,Mumbai,high
C00788,712,2426.02,Ahmedabad,high
C00789,965,1719.75,Mumbai,high
C00790,1085,611.5,Mumbai,medium
C00791,1285,2379.85,Pune,low
C00792,834,2060.16,Visakhapatnam,high
C00793,642,2147.52,Visakhapatnam,medium
C00794,1068,784.98,Vijayawada,high
C00795,1033,891.46,Visakhapatnam,medium
C00796,1002,3569.18,Hyderabad,medium
C00797,708,1754.31,Bengaluru,medium
C00798,1225,2803.2,Chennai,high
C00799,1439,1833.44,Hyderabad,high
C00800,1001,1835.15,Chennai,high
C00801,1214,3312.39,Visakhapatnam,low
C00802,135,1287.06,Visakhapatnam,medium
C00803,379,1916.05,Vijayawada,high
C00804,1299,1332.83,Kolkata,low
C00805,1424,1357.12,Delhi,low
C00806,1202,1472.3,Bengaluru,low
C00807,68,2079.6,Ahmedabad,medium
C00808,887,1318.64,Mumbai,medium
C00809,1444,4071.57,Delhi,medium
C00810,1057,1006.31,Visakhapatnam,medium
C00811,157,1594.12,Mumbai,high
C00812,454,1352.51,Vijayawada,medium
C00813,1386,4610.44,Ahmedabad,high
C00814,801,2045.31,Pune,low
C00815,971,3520.09,Vijayawada,medium
C00816,1148,685.35,Pune,high
C00817,1424,2141.21,Chennai,high
C00818,1021,3209.28,Delhi,low
C00819,601,1898.89,Vijayawada,medium
C00820,490,3597.89,Chennai,medium
C00821,1473,1286.02,Delhi,high
C00822,1473,4499.03,Ahmedabad,medium
C00823,1012,8021.06,Pune,high
C00824,590,1421.83,Chennai,low
C00825,1204,1347.44,Vijayawada,medium
C00826,838,4629.67,Pune,low
C00827,624,5025.42,Hyderabad,medium
C00828,1492,1281.37,Bengaluru,medium
C00829,935,1369.8,Chennai,high
C00830,1011,1498.74,Delhi,low
C00831,1133,751.18,Chennai,high
C00832,1455,990.71,Chennai,low
C00833,253,937.16,Visakhapatnam,high
C00834,1231,1092.77,Delhi,low
C00835,133,1759.87,Vijayawada,low
C00836,1336,2095.99,Delhi,low
C00837,235,4931.35,Kolkata,medium
C00838,1499,940.69,Ahmedabad,low
C00839,1425,3413.02,Mumbai,low
C00840,1157,1566.27,Mumbai,medium
C00841,1367,1743.05,Ahmedabad,medium
C00842,1362,2791.05,Delhi,medium
C00843,687,867.64,Chennai,high
C00844,151,2307.93,Bengaluru,high
C00845,1205,2005.67,Delhi,high
C00846,106,2479.06,Mumbai,medium
C00847,390,2172.21,Hyderabad,medium
C00848,1044,8879.38,Mumbai,high
C00849,622,1189.17,Hyderabad,low
C00850,641,1274.61,Visakhapatnam,high
C00851,249,1200.51,Pune,medium
C00852,960,1254.49,Vijayawada,high
C00853,1041,1189.44,Mumbai,high
C00854,988,3898.72,Chennai,low
C00855,260,4531.78,Pune,low
C00856,969,1242.1,Chennai,high
C00857,411,1047.87,Hyderabad,high
C00858,720,2445.4,Chennai,high
C00859,1411,1257.14,Delhi,low
C00860,1281,2716.09,Kolkata,medium
C00861,1085,2053.79,Pune,low
C00862,850,672.03,Bengaluru,low
C00863,317,4921.75,Ahmedabad,medium
C00864,538,5784.07,Hyderabad,medium
C00865,815,1208.61,Delhi,medium
C00866,576,1399.03,Pune,medium
C00867,1222,2167.55,Visakhapatnam,low
C00868,565,2237.11,Pune,high
C00869,513,2761.68,Hyderabad,high
C00870,272,6648.69,Ahmedabad,medium
C00871,357,1604.43,Kolkata,high
C00872,1059,1071.32,Chennai,high
C00873,270,734.35,Chennai,medium
C00874,1288,1119.28,Delhi,low
C00875,303,1761.66,Ahmedabad,low
C00876,961,5779.11,Visakhapatnam,medium
C00877,881,1285.75,Vijayawada,medium
C00878,1130,2081.83,Delhi,low
C00879,1423,1780.89,Visakhapatnam,low
C00880,1106,3897.14,Ahmedabad,high
C00881,1471,9302.59,Pune,low
C00882,1185,1274.71,Bengaluru,low
C00883,1151,1309.51,Vijayawada,low
C00884,1202,3548.38,Vijayawada,low
C00885,366,2803.91,Pune,high
C00886,934,5978.36,Bengaluru,high
C00887,450,2630.94,Visakhapatnam,medium
C00888,216,1425.11,Vijayawada,medium
C00889,143,2642.47,Ahmedabad,low
C00890,1081,3700.41,Kolkata,medium
C00891,1184,3068.23,Hyderabad,high
C00892,976,2503.06,Chennai,high
C00893,74,3600.69,Kolkata,medium
C00894,36,3849.06,Delhi,high
C00895,179,4420.22,Hyderabad,medium
C00896,735,2744.09,Bengaluru,high
C00897,153,1614.72,Bengaluru,medium
C00898,94,1980.11,Chennai,medium
C00899,398,3943.3,Mumbai,high
C00900,1352,1058.42,Kolkata,medium
C00901,813,2287.42,Ahmedabad,medium
C00902,799,1393.92,Bengaluru,high
C00903,1385,1833.95,Vijayawada,low
C00904,1368,4132.08,Pune,low
C00905,395,2038.07,Vijayawada,medium
C00906,1113,1855.16,Mumbai,high
C00907,486,743.7,Hyderabad,low
C00908,641,2923.7,Ahmedabad,high
C00909,1145,2738.34,Kolkata,high
C00910,806,7344.14,Delhi,low
C00911,973,1473.63,Pune,low
C00912,594,2075.57,Delhi,high
C00913,261,2116.76,Hyderabad,high
C00914,888,5018.5,Visakhapatnam,low
C00915,522,1691.89,Delhi,low
C00916,236,2157.93,Visakhapatnam,low
C00917,944,2672.25,Visakhapatnam,high
C00918,1470,2032.13,Hyderabad,low
C00919,120,1346.63,Kolkata,medium
C00920,509,2042.03,Vijayawada,low
C00921,145,3617.01,Mumbai,high
C00922,622,923.63,Delhi,high
C00923,1209,1962.5,Pune,high
C00924,1254,1141.92,Pune,low
C00925,648,3914.03,Mumbai,high
C00926,1097,668.79,Delhi,medium
C00927,645,1251.68,Chennai,low
C00928,1170,2300.15,Visakhapatnam,high
C00929,388,4979.74,Kolkata,high
C00930,1045,1724.69,Hyderabad,medium
C00931,1347,1254.71,Kolkata,high
C00932,682,6113.74,Kolkata,medium
C00933,335,702.28,Chennai,medium
C00934,406,431.09,Vijayawada,medium
C00935,523,2395.99,Delhi,medium
C00936,1479,1298.81,Mumbai,medium
C00937,148,926.8,Vijayawada,medium
C00938,883,2852.56,Vijayawada,high
C00939,304,2109.09,Kolkata,low
C00940,552,1247.49,Delhi,medium
C00941,1354,783.17,Bengaluru,medium
C00942,789,3173.66,Bengaluru,high
C00943,420,2746.75,Hyderabad,medium
C00944,802,1687.63,Visakhapatnam,high
C00945,110,5978.09,Bengaluru,low
C00946,1233,897.84,Vijayawada,low
C00947,1011,667.77,Delhi,medium
C00948,650,1148.03,Hyderabad,low
C00949,419,1747.45,Bengaluru,high
C00950,1010,2108.46,Delhi,high
C00951,1267,1538.77,Delhi,medium
C00952,520,2262.84,Vijayawada,medium
C00953,609,797.95,Kolkata,medium
C00954,1122,4600.82,Pune,medium
C00955,565,1706.4,Pune,high
C00956,1048,3721.14,Ahmedabad,low
C00957,991,2249.16,Pune,low
C00958,789,2422.2,Pune,medium
C00959,123,2606.83,Visakhapatnam,low
C00960,328,2408.0,Hyderabad,medium
C00961,1163,2733.43,Visakhapatnam,high
C00962,885,4270.52,Chennai,low
C00963,431,2045.26,Pune,low
C00964,807,2853.76,Visakhapatnam,low
C00965,1052,1698.01,Vijayawada,high
C00966,1432,4589.92,Pune,medium
C00967,1030,1159.67,Ahmedabad,medium
C00968,374,5803.13,Pune,low
C00969,316,1753.62,Vijayawada,medium
C00970,406,710.19,Vijayawada,high
C00971,150,1956.3,Vijayawada,low
C00972,182,1156.16,Hyderabad,low
C00973,874,3108.7,Mumbai,high
C00974,503,1177.72,Bengaluru,high
C00975,339,1346.85,Hyderabad,low
C00976,1065,527.07,Ahmedabad,medium
C00977,153,1341.5,Visakhapatnam,high
C00978,1395,372.42,Visakhapatnam,medium
C00979,1380,642.91,Ahmedabad,low
C00980,43,2950.74,Vijayawada,high
C00981,872,2999.83,Hyderabad,low
C00982,1114,2373.43,Chennai,high
C00983,617,960.07,Hyderabad,high
C00984,1459,1745.03,Kolkata,low
C00985,249,1795.79,Bengaluru,high
C00986,334,847.77,Delhi,low
C00987,1299,4782.65,Vijayawada,medium
C00988,755,3183.79,Chennai,medium
C00989,191,1559.18,Pune,medium
C00990,970,1831.73,Visakhapatnam,low
C00991,1457,2061.09,Delhi,medium
C00992,1430,477.43,Bengaluru,high
C00993,1360,1532.84,Hyderabad,low
C00994,860,1155.46,Kolkata,medium
C00995,1161,938.69,Ahmedabad,low
C00996,1334,1499.41,Hyderabad,high
C00997,380,5790.87,Bengaluru,medium
C00998,918,2730.09,Pune,high
C00999,225,1241.75,Vijayawada,low
C01000,500,2611.61,Delhi,high
C01001,1190,4469.91,Ahmedabad,medium
C01002,125,3283.13,Bengaluru,high
C01003,604,1871.14,Vijayawada,high
C01004,1377,1182.08,Hyderabad,low
C01005,674,2833.84,Hyderabad,low
C01006,1232,2324.61,Mumbai,high
C01007,845,3220.9,Bengaluru,medium
C01008,362,2720.04,Visakhapatnam,low
C01009,1190,3560.84,Kolkata,high
C01010,1137,1271.1,Pune,medium
C01011,316,4238.01,Bengaluru,high
C01012,738,2046.7,Hyderabad,low
C01013,925,6935.87,Delhi,low
C01014,727,1150.06,Visakhapatnam,high
C01015,1249,5563.14,Kolkata,medium
C01016,90,2047.11,Chennai,medium
C01017,1034,1178.64,Delhi,medium
C01018,1162,1314.24,Kolkata,medium
C01019,410,1461.64,Visakhapatnam,high
C01020,808,2371.43,Bengaluru,high
C01021,634,2528.51,Delhi,high
C01022,180,1239.72,Bengaluru,medium
C01023,345,1771.73,Kolkata,high
C01024,1328,7244.64,Mumbai,high
C01025,827,5532.78,Pune,medium
C01026,248,2390.25,Bengaluru,low
C01027,661,1845.02,Ahmedabad,medium
C01028,582,1946.06,Bengaluru,low
C01029,208,2682.03,Mumbai,medium
C01030,949,925.86,Vijayawada,high
C01031,1079,1522.71,Kolkata,low
C01032,83,608.48,Bengaluru,medium
C01033,1165,2333.3,Bengaluru,high
C01034,1254,2741.39,Pune,medium
C01035,55,1314.84,Chennai,medium
C01036,824,5007.21,Bengaluru,high
C01037,1175,811.43,Delhi,high
C01038,1097,694.85,Mumbai,high
C01039,809,2082.73,Mumbai,low
C01040,580,3555.16,Chennai,medium
C01041,1039,5378.12,Mumbai,low
C01042,372,1335.78,Kolkata,medium
C01043,892,3628.9,Chennai,medium
C01044,187,1755.5,Pune,medium
C01045,535,1608.95,Ahmedabad,high
C01046,1292,3196.85,Delhi,medium
C01047,249,2750.54,Mumbai,medium
C01048,43,646.06,Kolkata,medium
C01049,1300,4699.88,Kolkata,medium
C01050,931,4414.29,Pune,medium
C01051,1363,1198.62,Visakhapatnam,low
C01052,645,2328.12,Pune,high
C01053,1453,2481.61,Delhi,medium
C01054,673,2132.35,Mumbai,medium
C01055,683,1258.71,Chennai,high
C01056,1453,1163.27,Ahmedabad,high
C01057,526,1770.35,Pune,medium
C01058,604,3857.66,Kolkata,medium
C01059,263,2562.87,Visakhapatnam,low
C01060,1242,1414.66,Vijayawada,low
C01061,1426,2972.46,Vijayawada,low
C01062,975,282.59,Delhi,medium
C01063,626,3798.04,Bengaluru,medium
C01064,1408,580.99,Ahmedabad,low
C01065,1327,1422.19,Chennai,low
C01066,547,869.36,Mumbai,high
C01067,896,775.88,Kolkata,low
C01068,949,3827.93,Visakhapatnam,medium
C01069,1222,1328.14,Kolkata,high
C01070,1067,2254.69,Kolkata,high
C01071,105,1745.93,Pune,high
C01072,1129,2454.35,Visakhapatnam,high
C01073,204,1892.16,Bengaluru,low
C01074,1376,781.8,Pune,low
C01075,1355,3439.62,Visakhapatnam,low
C01076,1183,1305.84,Kolkata,medium
C01077,911,654.43,Bengaluru,low
C01078,231,1362.76,Chennai,low
C01079,1075,4774.46,Vijayawada,high
C01080,1218,3128.12,Visakhapatnam,low
C01081,942,1435.0,Pune,medium
C01082,978,1434.43,Visakhapatnam,high
C01083,1054,1460.42,Mumbai,medium
C01084,80,6942.58,Ahmedabad,low
C01085,635,2307.22,Kolkata,low
C01086,267,2380.51,Mumbai,medium
C01087,668,3516.52,Pune,medium
C01088,453,2102.23,Vijayawada,medium
C01089,743,1521.06,Ahmedabad,low
C01090,927,1584.33,Ahmedabad,medium
C01091,167,1718.15,Chennai,low
C01092,1485,1756.97,Bengaluru,low
C01093,732,2888.52,Bengaluru,high
C01094,366,1861.81,Delhi,high
C01095,387,2897.95,Vijayawada,low
C01096,707,1708.0,Vijayawada,medium
C01097,976,1894.4,Delhi,medium
C01098,1319,491.13,Mumbai,low
C01099,1341,3265.46,Kolkata,medium
C01100,89,2254.67,Visakhapatnam,low
C01101,950,3443.52,Visakhapatnam,medium
C01102,826,273.96,Hyderabad,high
C01103,469,6995.24,Delhi,medium
C01104,1471,1643.87,Bengaluru,high
C01105,238,3699.16,Vijayawada,low
C01106,779,915.62,Pune,low
C01107,967,2680.73,Bengaluru,medium
C01108,1403,907.62,Ahmedabad,high
C01109,1338,1200.02,Pune,high
C01110,825,6245.79,Visakhapatnam,medium
C01111,1232,1590.17,Bengaluru,medium
C01112,750,2073.25,Ahmedabad,high
C01113,383,3168.73,Chennai,high
C01114,1238,2484.27,Bengaluru,high
C01115,304,1984.88,Pune,low
C01116,518,2281.91,Chennai,low
C01117,404,8584.92,Pune,high
C01118,319,1733.83,Vijayawada,medium
C01119,886,2051.36,Visakhapatnam,low
C01120,1207,3563.39,Kolkata,medium
C01121,410,3692.78,Ahmedabad,high
C01122,1130,3893.69,Mumbai,high
C01123,371,2726.34,Ahmedabad,medium
C01124,317,856.27,Mumbai,medium
C01125,953,5204.47,Visakhapatnam,low
C01126,765,854.42,Hyderabad,medium
C01127,309,2191.31,Delhi,medium
C01128,1180,1102.42,Vijayawada,high
C01129,1043,1726.5,Kolkata,high
C01130,1037,2228.84,Kolkata,high
C01131,939,2218.14,Ahmedabad,low
C01132,199,2367.97,Visakhapatnam,low
C01133,481,5138.18,Chennai,low
C01134,592,2417.14,Delhi,high
C01135,621,1535.85,Mumbai,medium
C01136,1188,3368.42,Ahmedabad,high
C01137,1076,3899.87,Bengaluru,high
C01138,263,810.46,Chennai,high
C01139,781,2654.08,Vijayawada,low
C01140,933,2839.28,Vijayawada,low
C01141,900,1483.45,Bengaluru,high
C01142,1368,4401.72,Delhi,medium
C01143,96,1632.73,Ahmedabad,medium
C01144,743,1953.09,Bengaluru,medium
C01145,270,1608.48,Delhi,low
C01146,1234,1818.32,Pune,high
C01147,1279,882.68,Kolkata,low
C01148,1291,705.92,Mumbai,low
C01149,453,5074.43,Hyderabad,high
C01150,748,1037.96,Vijayawada,medium
C01151,1252,944.95,Vijayawada,low
C01152,692,444.01,Chennai,medium
C01153,1202,1188.23,Chennai,high
C01154,1421,761.69,Bengaluru,low
C01155,872,5233.59,Hyderabad,medium
C01156,1373,3470.05,Mumbai,high
C01157,301,1150.84,Delhi,low
C01158,1486,7782.44,Pune,low
C01159,1414,3407.35,Kolkata,medium
C01160,321,1457.39,Visakhapatnam,high
C01161,580,354.58,Kolkata,medium
C01162,955,7979.69,Bengaluru,high
C01163,220,729.47,Kolkata,high
C01164,599,617.72,Pune,medium
C01165,1029,3498.93,Pune,high
C01166,35,8790.1,Bengaluru,high
C01167,968,4426.3,Pune,low
C01168,1124,2596.92,Kolkata,low
C01169,909,2649.52,Delhi,medium
C01170,579,3134.62,Pune,medium
C01171,721,2947.89,Vijayawada,high
C01172,297,2160.98,Visakhapatnam,medium
C01173,733,1926.14,Hyderabad,low
C01174,233,1728.24,Ahmedabad,low
C01175,284,1102.64,Mumbai,medium
C01176,964,1499.82,Hyderabad,medium
C01177,444,598.92,Mumbai,high
C01178,648,1688.54,Mumbai,medium
C01179,221,946.68,Pune,medium
C01180,198,878.49,Pune,high
C01181,1358,2023.28,Mumbai,low
C01182,841,4448.59,Chennai,high
C01183,1462,3269.68,Delhi,medium
C01184,1372,648.54,Bengaluru,high
C01185,224,946.04,Hyderabad,low
C01186,1006,3317.75,Bengaluru,low
C01187,1245,950.44,Delhi,high
C01188,1422,1555.47,Ahmedabad,low
C01189,46,2573.64,Pune,low
C01190,894,959.22,Mumbai,medium
C01191,175,1927.61,Delhi,medium
C01192,212,756.29,Bengaluru,low
C01193,671,1217.62,Pune,medium
C01194,310,2215.87,Kolkata,low
C01195,1343,639.12,Mumbai,low
C01196,1116,2396.71,Visakhapatnam,low
C01197,1279,1777.17,Mumbai,medium
C01198,749,2577.72,Delhi,high
C01199,340,2082.0,Kolkata,high
C01200,1436,4368.75,Ahmedabad,low
C01201,207,1952.64,Bengaluru,low
C01202,282,1361.62,Visakhapatnam,high
C01203,816,1948.93,Pune,medium
C01204,674,2562.36,Mumbai,low
C01205,597,1858.08,Bengaluru,low
C01206,1163,1848.12,Visakhapatnam,high
C01207,1274,1140.53,Chennai,high
C01208,84,1169.88,Chennai,low
C01209,1090,723.32,Visakhapatnam,high
C01210,416,5612.59,Kolkata,medium
C01211,1353,801.94,Hyderabad,low
C01212,1043,1147.29,Kolkata,low
C01213,523,1128.42,Ahmedabad,high
C01214,1246,3220.34,Bengaluru,high
C01215,54,1485.97,Pune,medium
C01216,300,4050.41,Kolkata,high
C01217,891,1161.85,Pune,high
C01218,1428,2157.89,Mumbai,medium
C01219,179,1045.83,Hyderabad,high
C01220,168,7258.21,Hyderabad,medium
C01221,471,831.81,Hyderabad,low
C01222,845,2201.57,Vijayawada,medium
C01223,1317,2717.58,Vijayawada,medium
C01224,897,2355.51,Kolkata,low
C01225,1341,1595.76,Vijayawada,high
C01226,1291,1654.34,Mumbai,medium
C01227,201,1852.0,Chennai,low
C01228,1077,1635.97,Delhi,low
C01229,1128,3367.96,Pune,medium
C01230,1231,7573.28,Bengaluru,medium
C01231,1460,1252.85,Kolkata,high
C01232,518,738.91,Hyderabad,low
C01233,206,1699.62,Kolkata,low
C01234,958,9627.25,Visakhapatnam,high
C01235,142,1067.58,Chennai,high
C01236,1377,5223.73,Mumbai,low
C01237,55,5356.4,Mumbai,high
C01238,53,1256.03,Mumbai,medium
C01239,740,2605.5,Vijayawada,high
C01240,560,5187.46,Mumbai,medium
C01241,289,1406.85,Chennai,high
C01242,271,1576.9,Hyderabad,medium
C01243,909,1233.3,Chennai,high
C01244,160,930.71,Chennai,high
C01245,1210,1180.29,Bengaluru,medium
C01246,962,812.39,Vijayawada,medium
C01247,143,1840.32,Ahmedabad,high
C01248,371,1091.23,Pune,low
C01249,552,2095.41,Bengaluru,high
C01250,1410,654.72,Bengaluru,low
C01251,1072,2231.91,Hyderabad,low
C01252,55,3094.36,Delhi,low
C01253,996,492.56,Pune,medium
C01254,337,2295.44,Mumbai,low
C01255,1162,3997.91,Kolkata,low
C01256,689,819.98,Delhi,medium
C01257,685,5338.57,Chennai,low
C01258,1200,2363.51,Pune,low
C01259,1058,1138.29,Hyderabad,low
C01260,487,1735.92,Vijayawada,low
C01261,851,2587.52,Bengaluru,medium
C01262,608,1891.16,Chennai,medium
C01263,206,2554.81,Vijayawada,medium
C01264,46,989.41,Pune,low
C01265,627,2009.47,Visakhapatnam,medium
C01266,1305,718.11,Delhi,medium
C01267,784,1674.46,Visakhapatnam,medium
C01268,430,1000.25,Vijayawada,low
C01269,338,1115.93,Hyderabad,medium
C01270,78,4019.86,Delhi,high
C01271,739,3658.81,Hyderabad,medium
C01272,32,2674.4,Kolkata,high
C01273,659,884.96,Bengaluru,low
C01274,1115,1465.39,Delhi,medium
C01275,1037,3960.22,Hyderabad,low
C01276,1487,1973.69,Chennai,low
C01277,119,8128.29,Delhi,high
C01278,875,2324.36,Pune,medium
C01279,203,2039.32,Visakhapatnam,low
C01280,1065,1472.35,Mumbai,high
C01281,837,1963.22,Bengaluru,high
C01282,1192,1630.17,Hyderabad,medium
C01283,1386,2852.1,Mumbai,low
C01284,627,3352.29,Chennai,medium
C01285,834,1079.93,Pune,medium
C01286,957,757.66,Chennai,low
C01287,182,545.67,Delhi,low
C01288,1227,2504.23,Bengaluru,low
C01289,246,878.62,Mumbai,medium
C01290,984,444.15,Pune,medium
C01291,277,2317.21,Vijayawada,medium
C01292,455,9099.65,Ahmedabad,medium
C01293,978,1792.91,Chennai,low
C01294,215,3104.35,Mumbai,high
C01295,653,1898.33,Visakhapatnam,low
C01296,470,1687.94,Pune,low
C01297,216,3271.3,Delhi,medium
C01298,841,1490.49,Vijayawada,low
C01299,1416,2141.68,Chennai,medium
C01300,386,2218.63,Hyderabad,medium
C01301,956,1165.94,Vijayawada,high
C01302,1156,3430.18,Delhi,low
C01303,976,1606.51,Bengaluru,low
C01304,278,1101.37,Hyderabad,low
C01305,485,2551.08,Mumbai,low
C01306,850,1003.79,Pune,high
C01307,1320,1833.28,Bengaluru,high
C01308,1230,1789.36,Chennai,low
C01309,74,3645.96,Bengaluru,low
C01310,1352,2450.62,Ahmedabad,low
C01311,218,1770.96,Pune,low
C01312,117,3062.82,Ahmedabad,low
C01313,374,4443.41,Visakhapatnam,medium
C01314,838,2586.65,Ahmedabad,low
C01315,813,1812.15,Kolkata,low
C01316,754,767.28,Delhi,low
C01317,593,900.74,Chennai,medium
C01318,334,1476.08,Hyderabad,high
C01319,1298,1211.19,Visakhapatnam,low
C01320,1355,1594.01,Chennai,medium
C01321,873,1867.52,Vijayawada,medium
C01322,154,2539.8,Bengaluru,medium
C01323,814,1719.38,Mumbai,medium
C01324,438,2469.49,Vijayawada,low
C01325,1321,1877.04,Vijayawada,low
C01326,813,498.44,Pune,medium
C01327,1145,977.48,Ahmedabad,medium
C01328,1188,1639.07,Vijayawada,medium
C01329,825,819.95,Chennai,low
C01330,83,2658.44,Pune,high
C01331,478,4868.45,Hyderabad,medium
C01332,149,3974.83,Ahmedabad,high
C01333,762,1566.82,Visakhapatnam,low
C01334,356,4743.42,Bengaluru,low
C01335,1375,1982.62,Delhi,medium
C01336,1122,1445.83,Hyderabad,low
C01337,1209,1208.13,Kolkata,medium
C01338,385,1478.73,Mumbai,low
C01339,1243,1398.6,Pune,high
C01340,1458,2010.85,Pune,high
C01341,87,1998.03,Pune,high
C01342,1184,1803.57,Mumbai,high
C01343,415,2391.2,Ahmedabad,high
C01344,662,3902.85,Mumbai,medium
C01345,107,3336.75,Bengaluru,low
C01346,506,685.64,Visakhapatnam,low
C01347,70,342.23,Vijayawada,medium
C01348,31,3303.87,Pune,high
C01349,442,740.31,Mumbai,medium
C01350,1498,1555.33,Mumbai,medium
C01351,151,841.32,Hyderabad,low
C01352,1231,557.94,Mumbai,low
