transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,device_id,ip_id,location,fraud_type,ring_id,is_fraud
TX0000249,C02112,M0343,1407.34,2026-07-05 09:23:50,upi,D02857,IP05314,Ahmedabad,none,,0
TX0000250,C07739,M0127,3975.27,2026-03-21 14:18:25,netbanking,D03666,IP07503,Kolkata,none,,0
TX0000251,C03976,M0242,1716.5,2026-01-09 21:10:38,netbanking,D00063,IP07282,Delhi,none,,0
TX0000252,C01434,M0102,1191.83,2026-07-30 19:04:36,netbanking,D00162,IP04803,Bengaluru,none,,0
TX0000253,C06467,M0091,650.51,2026-02-01 19:04:33,netbanking,D03166,IP02582,Ahmedabad,none,,0
TX0000254,C08136,M0448,1417.78,2026-01-06 12:58:39,upi,D02640,IP03011,Vijayawada,none,,0
TX0000255,C02244,M0196,730.52,2026-05-01 13:54:30,card,D03497,IP07798,Kolkata,none,,0
TX0000256,C06592,M0095,918.73,2026-02-11 16:11:05,card,D00429,IP00341,Bengaluru,none,,0
TX0000257,C08036,M0110,9730.07,2026-06-11 18:56:54,upi,D02994,IP03142,Visakhapatnam,none,,0
TX0000258,C09733,M0107,3623.5,2026-03-30 02:41:03,upi,D04605,IP01793,Vijayawada,none,,0
TX0000259,C04398,M0002,1411.55,2026-04-18 03:58:54,upi,D02492,IP01478,Delhi,none,,0
TX0000260,C00874,M0479,884.75,2026-04-30 23:51:49,upi,D03706,IP00432,Delhi,none,,0
TX0000261,C07560,M0128,1094.84,2026-06-25 09:41:56,wallet,D00935,IP06630,Chennai,none,,0
TX0000262,C01599,M0059,972.08,2026-07-10 10:27:15,wallet,D00958,IP02715,Hyderabad,none,,0
TX0000263,C00029,M0416,3332.4,2026-05-30 17:02:04,netbanking,D04999,IP07855,Mumbai,none,,0
TX0000264,C01311,M0132,1745.29,2026-03-28 17:39:38,upi,D03608,IP02640,Pune,none,,0
TX0000265,C06430,M0187,1480.27,2026-04-03 14:53:40,netbanking,D00544,IP01253,Mumbai,none,,0
TX0000266,C08625,M0373,3223.43,2026-02-19 20:53:10,card,D02535,IP06070,Delhi,none,,0
TX0000267,C04034,M0418,220.65,2026-04-13 03:29:28,upi,D01022,IP06283,Ahmedabad,none,,0
TX0000268,C05076,M0387,1930.71,2026-03-05 03:55:34,upi,D03608,IP02602,Mumbai,none,,0
TX0000269,C06149,M0274,448.72,2026-06-01 21:03:38,wallet,D04010,IP04230,Hyderabad,none,,0
TX0000270,C00704,M0052,781.34,2026-06-03 17:47:53,wallet,D04864,IP01606,Vijayawada,none,,0
TX0000271,C04260,M0406,1244.98,2026-08-19 15:34:56,card,D00139,IP07283,Hyderabad,none,,0
TX0000272,C09438,M0219,1268.66,2026-01-04 22:21:16,upi,D03272,IP06351,Kolkata,none,,0
TX0000273,C01941,M0176,3246.49,2026-08-28 07:10:48,upi,D00539,IP04657,Pune,none,,0
TX0000274,C06788,M0219,847.47,2026-02-23 07:47:34,netbanking,D00953,IP02489,Ahmedabad,none,,0
TX0000275,C00125,M0275,835.77,2026-05-07 11:11:18,netbanking,D02831,IP02624,Pune,none,,0
TX0000276,C01413,M0269,2365.16,2026-03-18 01:44:47,card,D04190,IP07315,Pune,none,,0
TX0000277,C06625,M0354,1279.61,2026-05-07 23:24:08,netbanking,D00119,IP02322,Kolkata,none,,0
TX0000278,C01945,M0102,4350.33,2026-02-01 08:14:46,netbanking,D04736,IP01196,Ahmedabad,none,,0
TX0000279,C05223,M0302,1153.78,2026-05-21 23:49:09,netbanking,D00299,IP06486,Kolkata,none,,0
TX0000280,C02305,M0110,6617.88,2026-08-03 14:25:23,netbanking,D01072,IP07928,Visakhapatnam,none,,0
TX0000281,C04693,M0103,2380.33,2026-03-08 18:08:31,upi,D03433,IP02246,Chennai,none,,0
TX0000282,C09338,M0012,595.53,2026-03-12 02:49:24,upi,D00147,IP00959,Visakhapatnam,none,,0
TX0000283,C01058,M0116,4626.18,2026-02-03 14:08:58,card,D04394,IP01936,Kolkata,none,,0
TX0000284,C00188,M0463,2930.41,2026-05-04 21:37:04,wallet,D01005,IP05670,Bengaluru,none,,0
TX0000285,C01665,M0110,4072.86,2026-05-28 01:03:35,card,D04561,IP06378,Kolkata,none,,0
TX0000286,C07331,M0125,13480.54,2026-01-03 16:06:26,upi,D04469,IP01568,Mumbai,none,,0
TX0000287,C06063,M0446,2429.69,2026-03-19 04:17:07,netbanking,D00764,IP03290,Chennai,none,,0
TX0000288,C00744,M0092,2005.83,2026-04-09 05:15:54,card,D04809,IP00538,Delhi,none,,0
TX0000289,C05924,M0044,2116.49,2026-02-18 16:32:29,netbanking,D00624,IP03700,Hyderabad,none,,0
TX0000290,C01123,M0348,3828.89,2026-08-16 23:31:01,wallet,D01297,IP05220,Ahmedabad,none,,0
TX0000291,C05272,M0001,11322.04,2026-04-23 13:52:48,upi,D01831,IP05682,Delhi,none,,0
TX0000292,C05561,M0454,755.31,2026-08-09 13:16:10,card,D02658,IP02097,Chennai,none,,0
TX0000293,C05543,M0091,6786.28,2026-02-18 13:12:24,card,D03651,IP03114,Vijayawada,none,,0
TX0000294,C03653,M0500,3461.84,2026-08-28 06:42:22,wallet,D03857,IP07787,Bengaluru,none,,0
TX0000295,C02716,M0393,482.64,2026-02-08 19:14:05,upi,D04098,IP06562,Mumbai,none,,0
TX0000296,C05249,M0129,3834.44,2026-02-06 09:55:40,card,D00300,IP01085,Chennai,none,,0
TX0000297,C05268,M0028,1110.89,2026-07-01 23:38:56,wallet,D01019,IP02704,Chennai,none,,0
TX0000298,C06535,M0438,2363.56,2026-03-12 02:49:58,wallet,D03639,IP01776,Mumbai,none,,0
TX0000299,C09277,M0359,2090.39,2026-07-01 01:57:48,wallet,D00003,IP03162,Visakhapatnam,none,,0
TX0000300,C02526,M0181,1292.98,2026-01-13 08:55:29,wallet,D02500,IP03768,Ahmedabad,none,,0
TX0000301,C05448,M0078,7276.54,2026-06-27 23:43:38,netbanking,D01075,IP03022,Ahmedabad,none,,0
TX0000302,C08059,M0014,1842.19,2026-04-22 02:25:30,netbanking,D03280,IP07788,Bengaluru,none,,0
TX0000303,C08957,M0280,1237.36,2026-06-04 06:58:07,netbanking,D03817,IP03193,Visakhapatnam,none,,0
TX0000304,C05845,M0174,1844.09,2026-01-01 22:53:06,netbanking,D01409,IP07804,Ahmedabad,none,,0
TX0000305,C08990,M0367,1025.46,2026-07-24 04:44:17,netbanking,D03998,IP06208,Delhi,none,,0
TX0000306,C09806,M0160,1219.07,2026-07-03 20:13:22,netbanking,D00085,IP03575,Mumbai,none,,0
TX0000307,C07226,M0428,1138.56,2026-07-03 07:10:03,upi,D00916,IP07675,Bengaluru,none,,0
TX0000308,C05146,M0150,2059.41,2026-06-29 02:13:13,upi,D00562,IP01190,Chennai,none,,0
TX0000309,C01735,M0150,2742.49,2026-04-19 06:15:35,card,D02996,IP06281,Visakhapatnam,none,,0
TX0000310,C07699,M0372,2599.43,2026-06-08 02:11:09,netbanking,D00419,IP07630,Ahmedabad,none,,0
TX0000311,C01590,M0224,1913.8,2026-04-12 02:25:26,card,D03289,IP03415,Kolkata,none,,0
TX0000312,C00789,M0463,3424.68,2026-07-19 15:07:18,netbanking,D04086,IP01007,Mumbai,none,,0
TX0000313,C02860,M0470,2312.06,2026-01-23 11:16:40,netbanking,D01529,IP05432,Visakhapatnam,none,,0
TX0000314,C00408,M0028,1626.24,2026-01-22 02:26:38,card,D02998,IP04432,Chennai,none,,0
TX0000315,C01327,M0396,827.91,2026-05-23 08:10:11,card,D02488,IP00009,Ahmedabad,none,,0
TX0000316,C09276,M0132,694.96,2026-04-26 09:16:01,wallet,D04520,IP05074,Mumbai,none,,0
TX0000317,C03074,M0463,3694.71,2026-07-08 03:19:58,netbanking,D02096,IP05440,Vijayawada,none,,0
TX0000318,C06666,M0355,748.43,2026-05-09 09:11:16,wallet,D03717,IP00623,Kolkata,none,,0
TX0000319,C09724,M0282,1998.86,2026-01-24 13:34:19,wallet,D01605,IP05267,Ahmedabad,none,,0
TX0000320,C00431,M0362,950.69,2026-03-14 14:19:49,wallet,D02296,IP04874,Vijayawada,none,,0
TX0000321,C06333,M0434,766.56,2026-06-25 04:29:44,upi,D03194,IP00401,Bengaluru,none,,0
TX0000322,C08842,M0339,1731.87,2026-02-08 06:06:06,upi,D01819,IP03530,Ahmedabad,none,,0
TX0000323,C02319,M0023,743.69,2026-03-24 08:00:52,upi,D03191,IP00610,Vijayawada,none,,0
TX0000324,C09139,M0223,758.55,2026-07-03 17:00:02,upi,D03786,IP05965,Ahmedabad,none,,0
TX0000325,C04447,M0029,1555.02,2026-07-08 14:34:02,card,D02026,IP00611,Hyderabad,none,,0
TX0000326,C02484,M0302,1545.17,2026-08-24 13:53:22,card,D04756,IP03265,Mumbai,none,,0
TX0000327,C01560,M0285,1735.89,2026-04-27 15:36:16,netbanking,D04086,IP02038,Bengaluru,none,,0
TX0000328,C05095,M0108,5739.71,2026-05-28 21:31:49,upi,D01221,IP06808,Pune,none,,0
TX0000329,C06744,M0041,454.71,2026-01-01 05:00:55,wallet,D02335,IP03484,Kolkata,none,,0
TX0000330,C02514,M0017,1449.52,2026-04-27 00:15:53,wallet,D02493,IP02695,Ahmedabad,none,,0
TX0000331,C08314,M0191,614.42,2026-08-11 18:23:26,upi,D04155,IP00961,Bengaluru,none,,0
TX0000332,C04317,M0221,1215.71,2026-05-25 06:04:04,card,D00210,IP00714,Hyderabad,none,,0
TX0000333,C04145,M0185,660.89,2026-05-13 07:56:27,card,D03848,IP01606,Bengaluru,none,,0
TX0000334,C08062,M0053,1009.26,2026-04-10 23:20:53,upi,D00637,IP04870,Vijayawada,none,,0
TX0000335,C07122,M0441,2318.34,2026-06-15 03:37:08,upi,D00315,IP05458,Vijayawada,none,,0
TX0000336,C08851,M0311,6910.4,2026-04-05 03:39:06,netbanking,D04177,IP07145,Chennai,none,,0
TX0000337,C07805,M0391,1793.55,2026-03-18 13:15:12,wallet,D03920,IP01188,Kolkata,none,,0
TX0000338,C04430,M0177,3952.22,2026-08-13 11:02:40,upi,D04168,IP03474,Bengaluru,none,,0
TX0000339,C06452,M0433,2854.61,2026-02-03 12:16:09,wallet,D00207,IP04225,Vijayawada,none,,0
TX0000340,C08664,M0158,9300.86,2026-01-30 00:15:07,card,D01636,IP05355,Mumbai,none,,0
TX0000341,C01233,M0190,2244.95,2026-01-04 13:41:11,upi,D04050,IP04621,Kolkata,none,,0
TX0000342,C05446,M0341,1825.71,2026-08-17 16:52:45,upi,D01161,IP04077,Mumbai,none,,0
TX0000343,C03620,M0031,4414.35,2026-05-26 21:08:53,netbanking,D04931,IP03906,Delhi,none,,0
TX0000344,C00198,M0138,4094.44,2026-01-30 20:17:54,netbanking,D02848,IP02523,Hyderabad,none,,0
TX0000345,C05865,M0032,1235.98,2026-06-12 08:46:35,upi,D03639,IP03262,Pune,none,,0
TX0000346,C08008,M0377,8943.66,2026-06-19 12:29:32,upi,D01784,IP00401,Mumbai,none,,0
TX0000347,C01217,M0087,1654.74,2026-08-16 06:30:34,card,D00700,IP01252,Pune,none,,0
TX0000348,C02864,M0012,2990.9,2026-04-10 20:08:08,card,D02091,IP05270,Chennai,none,,0
TX0000349,C02862,M0386,3588.07,2026-06-16 21:15:49,card,D01855,IP03809,Delhi,none,,0
TX0000350,C03753,M0163,6262.22,2026-02-12 10:21:09,wallet,D04563,IP03374,Kolkata,none,,0
TX0000351,C01306,M0359,1446.94,2026-08-25 08:05:55,card,D04671,IP01860,Pune,none,,0
TX0000352,C01893,M0404,2667.41,2026-08-05 21:15:13,netbanking,D00642,IP03248,Visakhapatnam,none,,0
TX0000353,C01948,M0197,998.1,2026-08-01 21:20:24,upi,D01183,IP04412,Delhi,none,,0
TX0000354,C08319,M0364,343.7,2026-05-14 05:22:12,card,D01455,IP03869,Mumbai,none,,0
TX0000355,C06841,M0234,638.06,2026-01-29 16:55:56,wallet,D03027,IP06475,Visakhapatnam,none,,0
TX0000356,C08939,M0498,1606.29,2026-02-16 09:07:45,wallet,D00850,IP05501,Hyderabad,none,,0
TX0000357,C03895,M0475,1873.35,2026-05-22 11:15:30,upi,D03981,IP02657,Kolkata,none,,0
TX0000358,C03021,M0489,4758.84,2026-08-24 07:36:13,upi,D00812,IP00898,Kolkata,none,,0
TX0000359,C04852,M0136,7035.6,2026-05-14 04:11:38,card,D04514,IP00788,Pune,none,,0
TX0000360,C05524,M0241,1855.63,2026-01-07 10:08:03,card,D03953,IP02087,Ahmedabad,none,,0
TX0000361,C07071,M0371,3710.89,2026-03-09 14:18:55,card,D03134,IP06404,Vijayawada,none,,0
TX0000362,C05609,M0071,1894.52,2026-08-07 04:04:25,netbanking,D02722,IP05094,Ahmedabad,none,,0
TX0000363,C00843,M0196,776.62,2026-08-21 05:44:36,card,D00916,IP06749,Chennai,none,,0
TX0000364,C00594,M0119,971.22,2026-06-23 09:32:40,upi,D03076,IP01943,Bengaluru,none,,0
TX0000365,C01956,M0062,3938.71,2026-08-06 06:33:03,netbanking,D03843,IP04718,Kolkata,none,,0
TX0000366,C04195,M0065,506.43,2026-03-11 12:33:52,netbanking,D03701,IP00498,Chennai,none,,0
TX0000367,C08006,M0466,5441.03,2026-08-04 06:55:52,netbanking,D03389,IP00289,Visakhapatnam,new_device,,1
TX0000368,C08177,M0335,3366.53,2026-07-25 11:19:26,upi,D03961,IP06090,Bengaluru,none,,0
TX0000369,C08161,M0052,1703.34,2026-02-01 04:59:14,netbanking,D02971,IP03090,Vijayawada,none,,0
TX0000370,C07348,M0472,910.1,2026-01-26 03:56:11,wallet,D03108,IP06604,Hyderabad,none,,0
TX0000371,C01532,M0411,398.42,2026-08-12 00:27:36,wallet,D04813,IP00920,Vijayawada,none,,0
TX0000372,C09328,M0221,2104.47,2026-06-10 05:14:07,wallet,D03350,IP03588,Visakhapatnam,none,,0
TX0000373,C01408,M0463,5082.69,2026-01-04 11:31:51,wallet,D04399,IP02732,Ahmedabad,none,,0
TX0000374,C06006,M0058,2549.1,2026-06-14 23:24:07,netbanking,D00372,IP02373,Chennai,none,,0
TX0000375,C01778,M0171,893.25,2026-02-02 09:10:36,card,D04799,IP01570,Kolkata,none,,0
TX0000376,C02427,M0430,2893.61,2026-06-20 16:22:24,wallet,D01069,IP02858,Kolkata,none,,0
TX0000377,C05629,M0266,1124.86,2026-03-22 22:34:14,card,D01019,IP04600,Visakhapatnam,none,,0
TX0000378,C07069,M0302,4155.63,2026-03-07 14:04:25,card,D04710,IP05368,Bengaluru,none,,0
TX0000379,C03406,M0231,280.66,2026-01-31 09:13:43,wallet,D02163,IP02192,Mumbai,none,,0
TX0000380,C03012,M0419,3779.29,2026-04-05 00:29:18,netbanking,D04221,IP03687,Chennai,none,,0
TX0000381,C01690,M0155,2441.65,2026-06-03 00:35:41,wallet,D00370,IP06773,Mumbai,none,,0
TX0000382,C07239,M0292,2209.43,2026-06-24 05:15:01,wallet,D03460,IP06391,Visakhapatnam,none,,0
TX0000383,C01364,M0238,1522.73,2026-05-11 06:04:59,wallet,D04499,IP07927,Kolkata,none,,0
TX0000384,C07629,M0109,634.71,2026-05-24 04:50:58,wallet,D04240,IP05475,Kolkata,none,,0
TX0000385,C09452,M0248,2228.82,2026-03-14 17:44:21,netbanking,D01227,IP00056,Chennai,none,,0
TX0000386,C03778,M0010,1144.18,2026-07-11 03:08:09,netbanking,D01044,IP00967,Mumbai,none,,0
TX0000387,C04996,M0306,2237.97,2026-04-24 08:32:03,card,D02780,IP00943,Bengaluru,none,,0
TX0000388,C09218,M0016,6525.22,2026-03-29 08:16:46,netbanking,D01715,IP05515,Hyderabad,amount_anomaly,,1
TX0000389,C09517,M0005,4250.39,2026-07-12 12:42:02,netbanking,D04833,IP00244,Mumbai,none,,0
TX0000390,C09878,M0369,406.42,2026-01-10 13:59:38,card,D00506,IP05101,Ahmedabad,none,,0
TX0000391,C00561,M0444,2979.17,2026-04-26 10:12:46,card,D04780,IP00054,Mumbai,none,,0
TX0000392,C08312,M0310,7504.57,2026-07-09 23:02:57,upi,D02351,IP03090,Mumbai,none,,0
TX0000393,C05336,M0355,1586.64,2026-07-11 04:27:52,wallet,D02759,IP00398,Hyderabad,none,,0
TX0000394,C06728,M0395,988.11,2026-07-01 14:00:01,upi,D00949,IP00145,Chennai,none,,0
TX0000395,C06560,M0462,5113.23,2026-05-12 00:38:02,card,D02815,IP00295,Hyderabad,none,,0
TX0000396,C00503,M0040,740.31,2026-04-16 23:22:31,wallet,D04946,IP02908,Visakhapatnam,none,,0
TX0000397,C04651,M0323,1863.45,2026-01-20 00:36:30,wallet,D00334,IP04632,Visakhapatnam,none,,0
TX0000398,C00906,M0215,1324.58,2026-04-27 01:27:47,card,D01548,IP03065,Mumbai,none,,0
TX0000399,C02875,M0096,1074.34,2026-02-08 13:10:34,netbanking,D03270,IP04189,Vijayawada,none,,0
TX0000400,C05900,M0169,7209.19,2026-06-28 04:33:21,card,D04644,IP07089,Visakhapatnam,none,,0
TX0000401,C01206,M0091,2565.3,2026-07-23 05:36:58,netbanking,D03122,IP03628,Visakhapatnam,none,,0
TX0000402,C01842,M0052,405.23,2026-03-26 05:07:54,netbanking,D01003,IP00410,Hyderabad,none,,0
TX0000403,C09205,M0297,667.03,2026-08-23 19:37:07,wallet,D04277,IP06782,Vijayawada,none,,0
TX0000404,C05499,M0106,546.85,2026-06-20 17:51:22,card,D00358,IP07207,Mumbai,none,,0
TX0000405,C06100,M0252,1212.77,2026-01-05 19:19:33,netbanking,D01797,IP07942,Pune,none,,0
TX0000406,C08658,M0409,6376.62,2026-03-31 09:00:42,netbanking,D03987,IP03536,Bengaluru,none,,0
TX0000407,C00276,M0165,1659.67,2026-03-26 20:48:11,upi,D01430,IP01103,Ahmedabad,none,,0
TX0000408,C08957,M0380,556.33,2026-05-20 06:06:14,netbanking,D03817,IP03193,Visakhapatnam,none,,0
TX0000409,C06249,M0266,636.57,2026-04-23 19:40:10,wallet,D02947,IP07089,Mumbai,none,,0
TX0000410,C01060,M0399,2809.75,2026-06-17 20:15:11,card,D01886,IP02689,Vijayawada,abuse_ring,R0004,1
TX0000411,C03737,M0380,1013.4,2026-03-23 05:31:45,upi,D04232,IP07706,Mumbai,none,,0
TX0000412,C03184,M0082,2333.75,2026-02-25 05:01:29,netbanking,D00496,IP00228,Kolkata,none,,0
TX0000413,C07406,M0393,16639.14,2026-04-02 04:15:23,card,D03606,IP07929,Kolkata,none,,0
TX0000414,C01057,M0015,995.12,2026-03-02 14:24:44,upi,D01412,IP05570,Pune,none,,0
TX0000415,C03119,M0319,1604.21,2026-05-15 03:05:58,card,D03248,IP01794,Ahmedabad,none,,0
TX0000416,C04938,M0444,3563.48,2026-08-03 11:18:45,netbanking,D04186,IP00387,Bengaluru,none,,0
TX0000417,C06141,M0266,923.43,2026-05-22 13:31:59,upi,D04658,IP04715,Hyderabad,none,,0
TX0000418,C08738,M0030,1088.63,2026-02-23 22:55:31,wallet,D03391,IP02803,Bengaluru,none,,0
TX0000419,C03339,M0209,3370.02,2026-08-09 16:06:11,netbanking,D02227,IP07766,Bengaluru,none,,0
TX0000420,C08067,M0265,2307.88,2026-03-16 22:49:30,card,D02525,IP06677,Delhi,none,,0
TX0000421,C08320,M0395,876.71,2026-03-04 09:45:46,wallet,D03405,IP07343,Chennai,none,,0
TX0000422,C07843,M0328,1311.55,2026-05-03 20:08:04,wallet,D04954,IP04544,Pune,none,,0
TX0000423,C07421,M0190,677.35,2026-07-19 17:30:45,card,D00532,IP03016,Ahmedabad,none,,0
TX0000424,C06522,M0180,1271.73,2026-04-06 12:49:55,card,D03643,IP03299,Chennai,none,,0
TX0000425,C08248,M0326,1241.61,2026-03-12 22:25:38,card,D01077,IP03623,Kolkata,none,,0
TX0000426,C01369,M0331,2116.64,2026-06-12 19:02:14,netbanking,D02404,IP07243,Delhi,none,,0
TX0000427,C04581,M0472,2107.9,2026-01-16 19:22:38,wallet,D00926,IP05078,Ahmedabad,none,,0
TX0000428,C04776,M0283,3011.43,2026-08-20 22:03:23,wallet,D01687,IP01213,Visakhapatnam,none,,0
TX0000429,C02834,M0009,991.06,2026-04-08 23:51:22,wallet,D02787,IP04464,Ahmedabad,none,,0
TX0000430,C06772,M0158,9861.95,2026-05-13 09:43:03,card,D00835,IP05730,Hyderabad,abuse_ring,R0090,1
TX0000431,C00003,M0327,3621.64,2026-06-19 15:10:45,upi,D03794,IP04247,Bengaluru,none,,0
TX0000432,C03024,M0105,3630.6,2026-01-04 00:46:37,netbanking,D01447,IP03750,Hyderabad,none,,0
TX0000433,C06024,M0313,1322.14,2026-08-22 01:00:44,wallet,D04186,IP06425,Mumbai,none,,0
TX0000434,C07030,M0308,1683.34,2026-05-13 19:04:39,wallet,D00391,IP02091,Visakhapatnam,none,,0
TX0000435,C09650,M0306,1282.97,2026-08-15 13:14:23,netbanking,D02613,IP04225,Visakhapatnam,none,,0
TX0000436,C06238,M0028,1593.22,2026-06-17 04:31:14,card,D04556,IP04167,Chennai,none,,0
TX0000437,C00754,M0013,3236.96,2026-07-25 14:31:03,netbanking,D02154,IP00014,Pune,none,,0
TX0000438,C03996,M0243,1007.55,2026-05-17 22:35:03,upi,D04306,IP05734,Chennai,none,,0
TX0000439,C05532,M0082,3115.86,2026-08-07 19:28:41,card,D02221,IP01879,Delhi,none,,0
TX0000440,C04450,M0394,18445.4,2026-03-26 16:51:54,netbanking,D03894,IP05653,Mumbai,abuse_ring,R0059,1
TX0000441,C05555,M0366,2224.25,2026-03-13 08:51:27,netbanking,D02198,IP01101,Delhi,none,,0
TX0000442,C06029,M0155,376.02,2026-02-07 20:43:47,wallet,D03023,IP03486,Delhi,none,,0
TX0000443,C03591,M0298,4019.79,2026-06-10 11:13:38,upi,D02812,IP05219,Delhi,none,,0
TX0000444,C04380,M0306,962.3,2026-06-18 15:12:55,upi,D01997,IP07708,Kolkata,none,,0
TX0000445,C00386,M0493,2654.31,2026-06-30 03:22:49,netbanking,D00266,IP07787,Hyderabad,none,,0
TX0000446,C09578,M0113,2554.59,2026-03-04 18:32:30,netbanking,D03815,IP01246,Bengaluru,none,,0
TX0000447,C00384,M0006,625.83,2026-08-19 00:01:15,wallet,D00184,IP03189,Pune,none,,0
TX0000448,C04034,M0077,220.17,2026-01-11 13:14:50,card,D01022,IP06283,Ahmedabad,none,,0
TX0000449,C00065,M0340,3142.71,2026-04-06 03:07:22,card,D03492,IP05892,Bengaluru,none,,0
TX0000450,C08593,M0089,5846.64,2026-07-29 03:10:49,wallet,D04238,IP05395,Bengaluru,none,,0
TX0000451,C06286,M0254,1099.48,2026-02-13 10:18:32,wallet,D02757,IP00898,Bengaluru,none,,0
TX0000452,C08415,M0328,1131.31,2026-01-30 01:10:34,netbanking,D00213,IP04082,Mumbai,none,,0
TX0000453,C06050,M0202,1096.2,2026-03-27 01:44:47,upi,D03367,IP01912,Bengaluru,none,,0
TX0000454,C09785,M0051,490.03,2026-04-06 19:01:27,netbanking,D04265,IP05756,Delhi,none,,0
TX0000455,C02753,M0359,2480.33,2026-01-28 04:24:12,upi,D01203,IP01369,Mumbai,none,,0
TX0000456,C05708,M0092,2248.77,2026-03-06 08:23:19,wallet,D00298,IP05965,Delhi,none,,0
TX0000457,C02302,M0426,1738.41,2026-02-23 18:19:23,wallet,D00381,IP05488,Visakhapatnam,none,,0
TX0000458,C06742,M0213,829.12,2026-04-04 06:06:02,wallet,D02445,IP01918,Chennai,none,,0
TX0000459,C08203,M0310,1627.55,2026-07-26 17:50:21,wallet,D03294,IP01114,Visakhapatnam,none,,0
TX0000460,C06547,M0384,763.08,2026-04-24 19:10:31,wallet,D01862,IP07106,Ahmedabad,none,,0
TX0000461,C08468,M0045,5886.81,2026-03-25 17:52:40,card,D01045,IP01235,Visakhapatnam,none,,0
TX0000462,C05275,M0152,1835.99,2026-04-18 01:26:51,card,D01833,IP00322,Pune,none,,0
TX0000463,C00146,M0063,2821.57,2026-01-15 22:06:01,wallet,D03213,IP05327,Chennai,none,,0
TX0000464,C09096,M0281,2979.35,2026-04-06 10:53:42,netbanking,D04864,IP05177,Bengaluru,none,,0
TX0000465,C07724,M0090,1217.65,2026-07-16 13:32:51,card,D04502,IP04350,Vijayawada,none,,0
TX0000466,C03428,M0464,3835.83,2026-08-16 23:01:28,upi,D02742,IP02166,Bengaluru,none,,0
TX0000467,C00783,M0348,2454.48,2026-04-11 19:07:29,netbanking,D01325,IP06260,Pune,none,,0
TX0000468,C05876,M0456,2034.79,2026-03-16 20:06:44,upi,D03341,IP04819,Delhi,none,,0
TX0000469,C04803,M0143,1305.78,2026-07-16 14:05:35,upi,D00443,IP07231,Ahmedabad,none,,0
TX0000470,C04832,M0283,1583.36,2026-04-21 04:32:42,netbanking,D04373,IP03324,Chennai,none,,0
TX0000471,C01443,M0492,1929.77,2026-01-14 21:56:36,upi,D04015,IP02436,Visakhapatnam,none,,0
TX0000472,C05023,M0263,1675.73,2026-06-07 17:47:05,netbanking,D03825,IP04584,Chennai,none,,0
TX0000473,C09350,M0019,1470.26,2026-03-01 08:53:40,wallet,D03892,IP01673,Mumbai,none,,0
TX0000474,C04887,M0102,3736.5,2026-07-07 09:22:07,card,D04682,IP07141,Chennai,amount_anomaly,,1
TX0000475,C08446,M0064,428.22,2026-03-23 08:20:11,wallet,D02615,IP07316,Pune,none,,0
TX0000476,C02559,M0356,3759.88,2026-04-05 06:05:43,netbanking,D03594,IP00198,Delhi,none,,0
TX0000477,C08313,M0194,658.54,2026-04-10 18:52:50,card,D02233,IP01405,Ahmedabad,none,,0
TX0000478,C09099,M0416,1905.96,2026-03-19 02:58:39,netbanking,D03820,IP06117,Bengaluru,none,,0
TX0000479,C01358,M0303,1755.06,2026-04-28 07:03:04,wallet,D02622,IP02179,Mumbai,none,,0
TX0000480,C01900,M0314,950.34,2026-07-08 01:51:08,upi,D04496,IP01310,Bengaluru,none,,0
TX0000481,C06599,M0320,747.66,2026-02-06 03:58:07,card,D02213,IP04251,Chennai,none,,0
TX0000482,C09552,M0243,2382.76,2026-02-07 15:16:18,card,D04814,IP00148,Delhi,none,,0
TX0000483,C09233,M0456,1980.73,2026-05-13 14:03:31,netbanking,D01753,IP00349,Pune,none,,0
TX0000484,C05456,M0184,2137.1,2026-02-05 09:13:27,upi,D02926,IP07062,Kolkata,none,,0
TX0000485,C08423,M0316,1483.71,2026-02-01 05:46:53,wallet,D03521,IP02010,Visakhapatnam,none,,0
TX0000486,C03791,M0034,6659.59,2026-04-05 06:27:25,upi,D01414,IP07022,Delhi,abuse_ring,R0096,1
TX0000487,C06323,M0027,3764.65,2026-05-14 16:03:48,wallet,D02015,IP02446,Ahmedabad,abuse_ring,R0071,1
TX0000488,C05251,M0053,1174.47,2026-07-07 11:14:40,netbanking,D03274,IP02105,Mumbai,none,,0
TX0000489,C06300,M0215,912.38,2026-07-08 18:51:01,wallet,D04308,IP01092,Delhi,none,,0
TX0000490,C01199,M0196,5870.16,2026-03-19 00:50:24,upi,D01081,IP00763,Kolkata,none,,0
TX0000491,C07015,M0227,1653.0,2026-05-11 12:05:12,upi,D03667,IP04222,Mumbai,none,,0
TX0000492,C06919,M0203,8381.75,2026-05-13 19:23:05,card,D02319,IP06359,Vijayawada,none,,0
TX0000493,C05968,M0064,3388.93,2026-06-20 16:59:01,card,D02711,IP06263,Kolkata,none,,0
TX0000494,C07717,M0196,1506.67,2026-05-23 18:42:07,card,D02215,IP04307,Visakhapatnam,none,,0
TX0000495,C03399,M0388,7140.39,2026-02-11 20:59:07,netbanking,D00567,IP00747,Visakhapatnam,none,,0
TX0000496,C02195,M0116,3236.2,2026-06-14 15:07:01,card,D02385,IP04683,Ahmedabad,none,,0
